site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,Terminalia arostrata,17,0.0,56,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,1.4166666666666667,0.0,1.4166666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0014099486759167107,0.0,0.0012754651696501077,0.11861826077746002,0.12372012145606044,0.48340129929739084,1.5726485541785828,1.1925599336228507,2.0560498534759737,3.367228047876284,0.6913021219503583
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus terminalis,8,0.0,57,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00031223776906114,0.0,0.0002824559545245913,0.02626840377078699,0.027398227588885354,0.1070508067648201,0.3482681919288211,0.26409631748049284,0.4553189986936412,0.745683719944921,0.1530911273523285
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,others,3,0.0,58,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,4.390843627422283e-05,0.0,3.972036860502065e-05,0.0036939942802669207,0.003852875754687003,0.015054019701302827,0.04897521448999046,0.037138544645694306,0.06402923419129329,0.10486177311725452,0.021528439783921192
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,2.0,59,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0029613177864149546,0.0002824559545245913,0.02626840377078699,0.027398227588885354,0.1070508067648201,0.3482681919288211,0.26409631748049284,0.4553189986936412,0.745683719944921,0.1530911273523285
SA14_1_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus pruinosa,1,0.0,60,POINT (133.5746335606832 -14.94600247048737),133.57463356068317,-14.946002470487366,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.0,0.08333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,4.878715141580313e-06,0.0,4.413374289446739e-06,0.0004104438089185467,0.00042809730607633366,0.001672668855700314,0.005441690498887829,0.004126504960632701,0.007114359354588143,0.01165130812413939,0.0023920488648801327
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,Eucalyptus pruinosa,29,0.0,61,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.008205998868138087,0.0,0.007423295554849416,0.6903664866009958,0.7200596688203934,2.813429015287929,9.15292341912933,6.940781343784204,11.966352434417258,19.59750026480246,4.023426190728384
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,Brachychiton diversifolius,2,0.0,62,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,3.90297211326425e-05,0.0,3.530699431557391e-05,0.0032835504713483736,0.0034247784486106693,0.013381350845602512,0.043533523991102635,0.033012039685061605,0.05691487483670515,0.09321046499311512,0.01913639091904106
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,others,1,0.0,63,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,9.757430283160625e-06,0.0,8.826748578893478e-06,0.0008208876178370934,0.0008561946121526673,0.003345337711400628,0.010883380997775659,0.008253009921265401,0.014228718709176287,0.02330261624827878,0.004784097729760265
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,dead,0,14.0,64,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.0,0.7773459189339256,0.07414468806270522,0.0,4.666666666666667,4.666666666666667,0.0,9.333333333333334,9.333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0725522857671664,0.006920170885852487,0.6435758923842813,0.6712565759276912,2.6227447657380925,8.532570702256116,6.470359778272075,11.155315467994209,18.269251138650564,3.7507326201320477
SA13_2_2,2000-11-05,GDA94,20001105,0.5,3,Terminalia platyptera,4,0.0,65,POINT (133.600911188976 -14.90791235803652),133.600911188976,-14.907912358036524,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00015611888453057,0.0,0.00014122797726229565,0.013134201885393494,0.013699113794442677,0.05352540338241005,0.17413409596441054,0.13204815874024642,0.2276594993468206,0.3728418599724605,0.07654556367616425
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Eucalyptus pruinosa,26,0.0,66,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,4.333333333333333,0.0,4.333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.006596022871416584,0.0,0.005966882039331991,0.5549200296578752,0.5787875578152032,2.2614482929068247,7.357165554496345,5.579034706775412,9.61861384740317,15.752568583836457,3.2340500653179394
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Terminalia platyptera,6,0.0,67,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00035126749019378264,0.0,0.0003177629488401652,0.029551954242135366,0.030823006037496024,0.12043215761042261,0.3918017159199237,0.29710835716555445,0.5122338735303463,0.8388941849380361,0.17222751827136953
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Atalaya hemiglauca,1,0.0,68,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,9.757430283160625e-06,0.0,8.826748578893478e-06,0.0008208876178370934,0.0008561946121526673,0.003345337711400628,0.010883380997775659,0.008253009921265401,0.014228718709176287,0.02330261624827878,0.004784097729760265
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,others,3,0.0,69,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,8.781687254844566e-05,0.0,7.94407372100413e-05,0.007387988560533841,0.007705751509374006,0.030108039402605653,0.09795042897998092,0.07427708929138861,0.12805846838258658,0.20972354623450903,0.043056879567842384
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,dead,0,3.0,70,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.0,0.1665741254858412,0.01588814744200826,0.0,1.0,1.0,0.0,2.0,2.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0033314825097168236,0.0003177629488401652,0.029551954242135366,0.030823006037496024,0.12043215761042261,0.3918017159199237,0.29710835716555445,0.5122338735303463,0.8388941849380361,0.17222751827136953
SA13_1_2,2000-11-05,GDA94,20001105,0.5,3,Eucalyptus sp.,1,0.0,71,POINT (133.6014691151405 -14.907879610928),133.60146911514047,-14.907879610928003,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,9.757430283160625e-06,0.0,8.826748578893478e-06,0.0008208876178370934,0.0008561946121526673,0.003345337711400628,0.010883380997775659,0.008253009921265401,0.014228718709176287,0.02330261624827878,0.004784097729760265
SA12_2_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus sp.,13,0.0,72,POINT (133.7427213661036 -14.91460150852897),133.74272136610364,-14.914601508528971,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.000824502858927073,0.0,0.0007458602549164989,0.0693650037072344,0.0723484447269004,0.2826810366133531,0.9196456943120431,0.6973793383469264,1.2023267309253962,1.969071072979557,0.4042562581647424
SA12_2_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,1.0,73,POINT (133.7427213661036 -14.91460150852897),133.74272136610364,-14.914601508528971,0.0,0.055524708495280406,0.005296049147336087,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0007403294466037387,7.061398863114782e-05,0.006567100942696747,0.006849556897221339,0.026762701691205024,0.08706704798220527,0.06602407937012321,0.1138297496734103,0.18642092998623025,0.03827278183808212
SA12_1_2,2000-11-05,GDA94,20001105,0.25,3,Eucalyptus sp.,17,0.0,74,POINT (133.7435301970756 -14.91458787139053),133.74353019707561,-14.914587871390534,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,1.4166666666666667,0.0,1.4166666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0014099486759167107,0.0,0.0012754651696501077,0.11861826077746002,0.12372012145606044,0.48340129929739084,1.5726485541785828,1.1925599336228507,2.0560498534759737,3.367228047876284,0.6913021219503583
SA12_1_2,2000-11-05,GDA94,20001105,0.25,3,dead,0,8.0,75,POINT (133.7435301970756 -14.91458787139053),133.74353019707561,-14.914587871390534,0.0,0.44419766796224325,0.04236839317868869,0.0,2.6666666666666665,2.6666666666666665,0.0,10.666666666666666,10.666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.047381084582639274,0.004519295272393461,0.4202944603325918,0.43837164142216567,1.7128129082371215,5.572291070861137,4.225541079687885,7.285103979098259,11.930939519118736,2.449458037637256
SA11_2_2,2000-11-03,GDA94,20001103,0.5,3,Eucalyptus leucophloia,49,0.0,76,POINT (133.7846555824177 -14.90472188157921),133.78465558241768,-14.904721881579208,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,8.166666666666666,0.0,8.166666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02342759010986866,0.0,0.021193023337923236,1.970951170426861,2.055723263778554,8.032155845072907,26.13099777565935,19.815476820958224,34.16315362073226,55.94958161211734,11.486618649154394
SA11_2_2,2000-11-03,GDA94,20001103,0.5,3,Acacia shirleyi,59,0.0,77,POINT (133.7846555824177 -14.90472188157921),133.78465558241768,-14.904721881579208,0.3454130320238862,0.0,0.31246689969282915,19.666666666666668,0.0,19.666666666666668,9.833333333333334,0.0,9.833333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.033965614815682145,0.0,0.030725911803128204,2.857509797690923,2.980413444903436,11.64512057338559,37.88504925325707,28.72872753592487,49.53016982664266,81.11640716025846,16.653444197295485
SA11_2_2,2000-11-03,GDA94,20001103,0.5,3,dead,0,34.0,78,POINT (133.7846555824177 -14.90472188157921),133.78465558241768,-14.904721881579208,0.0,1.8878400888395337,0.18006567100942697,0.0,11.333333333333334,11.333333333333334,0.0,22.666666666666668,22.666666666666668,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.427910420136961,0.040814885428803446,3.7957843448787205,3.959043886593934,15.468841577516507,50.32475373371465,38.16191787593122,65.79359531123116,107.7512975320411,22.121667902411467
SA11_1_2,2000-11-03,GDA94,20001103,0.5,3,Eucalyptus leucophloia,46,0.0,79,POINT (133.783928356969 -14.9051067188572),133.78392835696903,-14.905106718857205,0.2693050758152333,0.0,0.24361826077746002,15.333333333333334,0.0,15.333333333333334,7.666666666666667,0.0,7.666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02064672247916789,0.0,0.0186773999929386,1.73699819934329,1.811707799315044,7.07873459732373,23.029234191293295,17.46336899339759,30.107968788617022,49.30833598135791,10.123150796172721
SA11_1_2,2000-11-03,GDA94,20001103,0.5,3,Acacia shirleyi,49,0.0,80,POINT (133.783928356969 -14.9051067188572),133.78392835696903,-14.905106718857205,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,8.166666666666666,0.0,8.166666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.02342759010986866,0.0,0.021193023337923236,1.970951170426861,2.055723263778554,8.032155845072907,26.13099777565935,19.815476820958224,34.16315362073226,55.94958161211734,11.486618649154394
SA11_1_2,2000-11-03,GDA94,20001103,0.5,3,others,1,0.0,81,POINT (133.783928356969 -14.9051067188572),133.78392835696903,-14.905106718857205,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,9.757430283160625e-06,0.0,8.826748578893478e-06,0.0008208876178370934,0.0008561946121526673,0.003345337711400628,0.010883380997775659,0.008253009921265401,0.014228718709176287,0.02330261624827878,0.004784097729760265
SA11_1_2,2000-11-03,GDA94,20001103,0.5,3,dead,0,22.0,82,POINT (133.783928356969 -14.9051067188572),133.78392835696903,-14.905106718857205,0.0,1.2215435868961688,0.11651308124139392,0.0,7.333333333333333,7.333333333333333,0.0,14.666666666666666,14.666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.17915972607810474,0.017088585248737777,1.5892384281326133,1.6575927691275643,6.476573809271617,21.07022561169368,15.97782720756982,27.546799420965296,45.113865056667734,9.262013204815876
SA10_2_2,2000-11-02,GDA94,20001102,0.25,3,Excoecaria parvifolia,49,0.0,83,POINT (134.7528367877077 -14.69396017207182),134.7528367877077,-14.693960172071817,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,4.083333333333333,0.0,4.083333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.01171379505493433,0.0,0.010596511668961618,0.9854755852134305,1.027861631889277,4.016077922536454,13.065498887829675,9.907738410479112,17.08157681036613,27.97479080605867,5.743309324577197
SA10_2_2,2000-11-02,GDA94,20001102,0.25,3,Terminalia volucris,22,0.0,84,POINT (134.7528367877077 -14.69396017207182),134.7528367877077,-14.693960172071817,0.12879807973772026,0.0,0.11651308124139392,7.333333333333333,0.0,7.333333333333333,1.8333333333333333,0.0,1.8333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0023612981285248713,0.0,0.002136073156092222,0.19865480351657666,0.20719909614094553,0.8095717261589521,2.63377820146171,1.9972284009462276,3.443349927620662,5.639233132083467,1.1577516506019845
SA10_2_2,2000-11-02,GDA94,20001102,0.25,3,Melaleuca sp.,10,0.0,85,POINT (134.7528367877077 -14.69396017207182),134.7528367877077,-14.693960172071817,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,0.8333333333333334,0.0,0.8333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0004878715141580314,0.0,0.000441337428944674,0.04104438089185468,0.04280973060763338,0.16726688557003144,0.544169049888783,0.41265049606327014,0.7114359354588145,1.1651308124139392,0.2392048864880133
SA10_2_2,2000-11-02,GDA94,20001102,0.25,3,others,18,0.0,86,POINT (134.7528367877077 -14.69396017207182),134.7528367877077,-14.693960172071817,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,1.5,0.0,1.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0015807037058720216,0.0,0.0014299332697807435,0.13298379408960914,0.13870352716873213,0.5419447092469017,1.7631077216396567,1.336987607244995,2.3050524308865588,3.775023832221163,0.775023832221163
SA10_2_2,2000-11-02,GDA94,20001102,0.25,3,dead,0,9.0,87,POINT (134.7528367877077 -14.69396017207182),134.7528367877077,-14.693960172071817,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,12.0,12.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.059966685174902834,0.005719733079122974,0.5319351763584366,0.5548141086749285,2.167778836987607,7.052430886558627,5.34795042897998,9.220209723546235,15.100095328884652,3.100095328884652
SA10_2_2,2000-11-02,GDA94,20001102,0.25,3,Atalaya hemiglauca,6,0.0,88,POINT (134.7528367877077 -14.69396017207182),134.7528367877077,-14.693960172071817,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00017563374509689132,0.0,0.0001588814744200826,0.014775977121067683,0.015411503018748012,0.06021607880521131,0.19590085795996184,0.14855417858277722,0.25611693676517316,0.41944709246901807,0.08611375913568477
SA10_1_2,2000-11-02,GDA94,20001102,0.25,3,Excoecaria parvifolia,39,0.0,89,POINT (134.7530403317086 -14.69467465521303),134.7530403317086,-14.694674655213033,0.2283238686259587,0.0,0.2065459167461074,13.0,0.0,13.0,3.25,0.0,3.25,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.007420525730343658,0.0,0.006712742294248491,0.6242850333651097,0.6511360025421036,2.544129329520178,8.27681124880839,6.276414045122339,10.820940578328567,17.721639656816016,3.638306323482682
SA10_1_2,2000-11-02,GDA94,20001102,0.25,3,Atalaya hemiglauca,12,0.0,90,POINT (134.7530403317086 -14.69467465521303),134.7530403317086,-14.694674655213033,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,1.0,0.0,1.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0007025349803875653,0.0,0.0006355258976803304,0.05910390848427073,0.06164601207499205,0.24086431522084523,0.7836034318398474,0.5942167143311089,1.0244677470606927,1.6777883698760723,0.34445503654273907
SA10_1_2,2000-11-02,GDA94,20001102,0.25,3,Terminalia volucris,26,0.0,91,POINT (134.7530403317086 -14.69467465521303),134.7530403317086,-14.694674655213033,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,2.1666666666666665,0.0,2.1666666666666665,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.003298011435708292,0.0,0.0029834410196659957,0.2774600148289376,0.2893937789076016,1.1307241464534123,3.6785827772481725,2.789517353387706,4.809306923701585,7.876284291918228,1.6170250326589697
SA10_1_2,2000-11-02,GDA94,20001102,0.25,3,others,17,0.0,92,POINT (134.7530403317086 -14.69467465521303),134.7530403317086,-14.694674655213033,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,1.4166666666666667,0.0,1.4166666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0014099486759167107,0.0,0.0012754651696501077,0.11861826077746002,0.12372012145606044,0.48340129929739084,1.5726485541785828,1.1925599336228507,2.0560498534759737,3.367228047876284,0.6913021219503583
SA10_1_2,2000-11-02,GDA94,20001102,0.25,3,dead,0,13.0,93,POINT (134.7530403317086 -14.69467465521303),134.7530403317086,-14.694674655213033,0.0,0.7218212104386451,0.06884863891536913,0.0,4.333333333333333,4.333333333333333,0.0,17.333333333333332,17.333333333333332,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.1251156764760318,0.011933764078663983,1.1098400593157505,1.1575751156304064,4.522896585813649,14.71433110899269,11.158069413550823,19.23722769480634,31.505137167672913,6.468100130635879
SA9_2_2,2000-11-01,GDA94,20001101,0.5,3,E. tetrodonta,40,0.0,94,POINT (135.4194242782563 -14.33348727077603),135.4194242782563,-14.333487270776025,0.23417832679585504,0.0,0.2118419658934435,13.333333333333334,0.0,13.333333333333334,6.666666666666667,0.0,6.666666666666667,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.015611888453057004,0.0,0.014122797726229567,1.7229813226000072,1.7935953112311551,4.815874024644282,30.519365886382094,11.284115383257424,35.33523991102638,48.05988066235922,7.654556367616426
SA9_2_2,2000-11-01,GDA94,20001101,0.5,3,Callitris intratropica ,17,0.0,95,POINT (135.4194242782563 -14.33348727077603),135.4194242782563,-14.333487270776025,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,2.8333333333333335,0.0,2.8333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0028198973518334214,0.0,0.0025509303393002154,0.23723652155492003,0.24744024291212088,0.9668025985947817,3.1452971083571657,2.3851198672457015,4.112099706951947,6.734456095752568,1.3826042439007167
SA9_2_2,2000-11-01,GDA94,20001101,0.5,3,others,1,0.0,96,POINT (135.4194242782563 -14.33348727077603),135.4194242782563,-14.333487270776025,0.0058544581698963755,0.0,0.005296049147336087,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,9.757430283160625e-06,0.0,8.826748578893478e-06,0.0008208876178370934,0.0008561946121526673,0.003345337711400628,0.010883380997775659,0.008253009921265401,0.014228718709176287,0.02330261624827878,0.004784097729760265
SA9_2_2,2000-11-01,GDA94,20001101,0.5,3,dead,0,13.0,97,POINT (135.4194242782563 -14.33348727077603),135.4194242782563,-14.333487270776025,0.0,0.7218212104386451,0.06884863891536913,0.0,4.333333333333333,4.333333333333333,0.0,8.666666666666666,8.666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0625578382380159,0.005966882039331991,0.5549200296578752,0.5787875578152032,2.2614482929068247,7.357165554496345,5.579034706775412,9.61861384740317,15.752568583836457,3.2340500653179394
SA9_1_2,2000-11-01,GDA94,20001101,0.5,3,E. tetrodonta,50,0.0,98,POINT (135.418654864473 -14.33363329308914),135.418654864473,-14.333633293089141,0.2927229084948188,0.0,0.26480245736680436,16.666666666666668,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.024393575707901568,0.0,0.022066871447233696,2.692158316562511,2.8024926737986795,7.52480316350669,47.68650919747202,17.63143028633972,55.21131236097871,75.09356353493627,11.960244324400664
SA9_1_2,2000-11-01,GDA94,20001101,0.5,3,Callitris intratropica ,24,0.0,99,POINT (135.418654864473 -14.33363329308914),135.418654864473,-14.333633293089141,0.14050699607751305,0.0,0.1271051795360661,8.0,0.0,8.0,4.0,0.0,4.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.005620279843100522,0.0,0.005084207181442643,0.47283126787416585,0.4931680965999364,1.9269145217667618,6.268827454718779,4.753733714648871,8.195741976485541,13.422306959008578,2.7556402923419125
SA9_1_2,2000-11-01,GDA94,20001101,0.5,3,others,7,0.0,100,POINT (135.418654864473 -14.33363329308914),135.418654864473,-14.333633293089141,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0004781140838748707,0.0,0.0004325106803657804,0.04022349327401758,0.0419535359954807,0.16392154785863078,0.5332856688910073,0.4043974861420047,0.697207216749638,1.1418281961656602,0.23442078875825298
SA9_1_2,2000-11-01,GDA94,20001101,0.5,3,dead,0,21.0,101,POINT (135.418654864473 -14.33363329308914),135.418654864473,-14.333633293089141,0.0,1.1660188784008885,0.11121703209405784,0.0,7.0,7.0,0.0,14.0,14.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.16324264297612437,0.015570384493168096,1.4480457578646329,1.5103272958373053,5.9011757229107085,19.198284080076263,14.55830950111217,25.09945980298697,41.105815061963774,8.439148395297108
SA8_2_2,2000-11-01,GDA94,20001101,0.5,3,E. tetrodonta,47,0.0,102,POINT (135.4327262357122 -14.32592280086654),135.43272623571215,-14.325922800866538,0.27515953398512966,0.0,0.2489143099247961,15.666666666666666,0.0,15.666666666666666,7.833333333333333,0.0,7.833333333333333,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.021554163495501825,0.0,0.019498287610775693,2.3787910885146344,2.476282526568513,6.648916075274512,42.135799526886274,15.57913180100978,48.78471560216079,66.35267273946968,10.568071885040426
